id,center_x,center_y,time,x,y,w,h
313,715,626,461,702.0,609.0,26.0,34.0
327,294,622,461,276.0,607.0,36.0,31.0
363,728,737,461,711.0,712.0,34.0,50.0
360,122,433,461,111.0,405.0,22.0,56.0
368,304,836,461,281.0,820.0,47.0,32.0
258,803,1061,461,784.0,1053.0,38.0,17.0
303,1153,691,461,1130.0,678.0,47.0,27.0
319,460,906,461,440.0,882.0,41.0,49.0
305,157,1070,461,134.0,1060.0,46.0,20.0
371,904,911,461,880.0,901.0,49.0,21.0
303,1206,631,462,1196.0,600.0,21.0,63.0
258,801,1061,462,782.0,1054.0,38.0,15.0
368,305,836,462,281.0,820.0,48.0,32.0
374,512,609,462,489.0,586.0,46.0,46.0
371,902,913,462,878.0,904.0,49.0,19.0
305,159,1070,462,140.0,1060.0,39.0,20.0
363,728,737,462,711.0,712.0,34.0,51.0
327,293,622,462,276.0,607.0,34.0,31.0
360,122,434,462,111.0,406.0,22.0,56.0
376,1153,691,462,1129.0,678.0,48.0,27.0
313,715,623,462,702.0,604.0,26.0,39.0
319,460,906,462,440.0,882.0,41.0,49.0
327,294,622,463,276.0,607.0,36.0,31.0
368,305,836,463,281.0,821.0,48.0,31.0
376,1153,691,463,1129.0,678.0,48.0,27.0
374,512,609,463,489.0,586.0,46.0,46.0
371,901,914,463,877.0,904.0,49.0,21.0
305,159,1070,463,140.0,1060.0,38.0,20.0
258,800,1061,463,781.0,1054.0,39.0,15.0
303,1142,581,463,1117.0,567.0,50.0,29.0
363,728,738,463,712.0,712.0,33.0,52.0
313,715,627,463,702.0,611.0,26.0,32.0
319,460,906,463,440.0,882.0,41.0,49.0
360,211,444,463,188.0,433.0,47.0,22.0
376,1153,691,464,1129.0,678.0,48.0,27.0
327,292,623,464,276.0,607.0,33.0,32.0
368,305,836,464,281.0,821.0,49.0,31.0
371,898,915,464,874.0,904.0,49.0,23.0
374,512,609,464,490.0,587.0,45.0,45.0
360,120,434,464,108.0,407.0,24.0,54.0
305,157,1070,464,138.0,1060.0,39.0,20.0
319,460,906,464,440.0,882.0,41.0,49.0
303,1145,578,464,1121.0,562.0,48.0,33.0
313,715,623,464,703.0,604.0,25.0,39.0
363,733,735,464,722.0,712.0,23.0,46.0
258,800,1061,464,780.0,1054.0,40.0,15.0
363,733,735,465,722.0,712.0,23.0,46.0
305,157,1070,465,138.0,1060.0,39.0,20.0
327,293,622,465,276.0,607.0,34.0,31.0
374,512,609,465,490.0,588.0,45.0,43.0
360,119,434,465,106.0,408.0,26.0,53.0
376,1152,691,465,1129.0,678.0,47.0,27.0
313,715,622,465,703.0,604.0,24.0,37.0
303,1148,577,465,1125.0,560.0,47.0,34.0
319,461,907,465,441.0,882.0,40.0,50.0
371,897,916,465,873.0,904.0,49.0,24.0
305,155,1070,466,135.0,1061.0,41.0,19.0
363,733,733,466,722.0,710.0,23.0,47.0
303,1152,576,466,1128.0,560.0,48.0,32.0
327,293,622,466,276.0,607.0,34.0,31.0
371,895,916,466,870.0,905.0,50.0,23.0
374,513,610,466,491.0,589.0,44.0,42.0
319,461,907,466,441.0,882.0,40.0,50.0
360,116,435,466,103.0,409.0,27.0,53.0
313,714,620,466,703.0,602.0,23.0,37.0
376,1152,691,466,1128.0,678.0,48.0,27.0
374,462,604,467,440.0,585.0,45.0,39.0
313,714,620,467,704.0,601.0,21.0,38.0
371,894,916,467,870.0,905.0,49.0,23.0
360,114,437,467,101.0,411.0,26.0,52.0
376,1152,692,467,1128.0,679.0,48.0,26.0
305,154,1070,467,134.0,1061.0,41.0,19.0
303,1154,575,467,1131.0,559.0,47.0,32.0
319,461,907,467,441.0,882.0,40.0,50.0
327,293,623,467,276.0,608.0,34.0,30.0
363,733,735,467,722.0,712.0,23.0,46.0
303,1157,575,468,1134.0,560.0,46.0,30.0
360,113,439,468,99.0,413.0,28.0,53.0
363,729,741,468,713.0,712.0,32.0,58.0
327,231,664,468,213.0,646.0,37.0,37.0
258,796,1062,468,775.0,1054.0,42.0,16.0
368,305,835,468,281.0,819.0,49.0,33.0
376,1151,692,468,1128.0,679.0,47.0,26.0
371,890,916,468,866.0,905.0,48.0,23.0
313,714,623,468,702.0,603.0,25.0,40.0
305,149,1070,468,126.0,1061.0,47.0,19.0
374,462,604,468,440.0,585.0,44.0,39.0
319,461,907,468,441.0,882.0,40.0,50.0
319,461,907,469,441.0,882.0,40.0,50.0
363,733,735,469,722.0,712.0,23.0,47.0
374,462,604,469,440.0,585.0,44.0,39.0
313,715,621,469,704.0,603.0,23.0,37.0
376,1151,691,469,1127.0,678.0,48.0,27.0
258,796,1062,469,775.0,1055.0,42.0,15.0
360,112,441,469,98.0,416.0,29.0,51.0
303,1160,574,469,1137.0,559.0,46.0,30.0
371,890,917,469,866.0,906.0,48.0,22.0
368,305,835,469,281.0,819.0,49.0,33.0
305,150,1070,469,127.0,1061.0,46.0,19.0
327,234,659,469,219.0,646.0,31.0,26.0
371,886,917,470,859.0,906.0,54.0,23.0
374,517,609,470,490.0,590.0,54.0,39.0
368,296,836,470,281.0,820.0,31.0,32.0
313,715,622,470,704.0,605.0,22.0,35.0
305,148,1071,470,126.0,1062.0,45.0,18.0
319,461,907,470,442.0,882.0,39.0,51.0
303,1163,573,470,1141.0,557.0,45.0,32.0
360,105,444,470,85.0,419.0,41.0,50.0
327,233,660,470,219.0,647.0,29.0,26.0
363,729,741,470,713.0,712.0,32.0,58.0
313,715,623,471,704.0,606.0,23.0,34.0
374,461,604,471,440.0,584.0,42.0,41.0
371,884,917,471,858.0,906.0,53.0,22.0
360,108,446,471,93.0,421.0,31.0,50.0
368,296,836,471,281.0,821.0,31.0,31.0
258,794,1063,471,773.0,1055.0,42.0,16.0
303,1166,571,471,1143.0,555.0,46.0,33.0
363,733,736,471,722.0,713.0,23.0,46.0
305,149,1070,471,128.0,1061.0,42.0,19.0
376,1150,690,471,1127.0,676.0,47.0,29.0
327,233,660,471,219.0,647.0,29.0,26.0
319,462,907,471,442.0,882.0,40.0,51.0
258,791,1064,472,773.0,1056.0,36.0,16.0
376,1150,690,472,1127.0,676.0,47.0,29.0
371,884,917,472,858.0,907.0,52.0,21.0
360,102,448,472,81.0,424.0,42.0,49.0
303,1168,571,472,1145.0,553.0,46.0,36.0
374,461,603,472,440.0,582.0,43.0,43.0
327,233,660,472,219.0,647.0,29.0,27.0
363,729,742,472,713.0,713.0,32.0,59.0
368,297,836,472,281.0,821.0,32.0,31.0
313,715,621,472,704.0,603.0,23.0,37.0
305,146,1071,472,124.0,1062.0,44.0,18.0
319,462,907,472,442.0,882.0,40.0,51.0
371,882,917,473,855.0,907.0,55.0,21.0
368,297,836,473,281.0,821.0,32.0,31.0
376,1150,690,473,1127.0,676.0,47.0,29.0
374,461,603,473,440.0,580.0,43.0,46.0
363,733,736,473,722.0,714.0,23.0,44.0
327,233,660,473,219.0,647.0,29.0,27.0
303,1170,569,473,1149.0,552.0,43.0,34.0
313,715,621,473,704.0,603.0,22.0,37.0
258,790,1063,473,772.0,1055.0,37.0,16.0
319,462,907,473,442.0,882.0,40.0,51.0
305,145,1071,473,123.0,1062.0,44.0,18.0
360,106,450,473,90.0,427.0,33.0,47.0
313,713,621,474,702.0,603.0,22.0,37.0
368,305,834,474,281.0,816.0,48.0,36.0
303,1173,566,474,1152.0,549.0,42.0,35.0
371,880,917,474,851.0,907.0,59.0,21.0
327,233,660,474,219.0,647.0,29.0,27.0
305,143,1070,474,122.0,1061.0,43.0,19.0
363,733,736,474,722.0,715.0,23.0,42.0
360,105,452,474,89.0,429.0,33.0,47.0
319,462,907,474,442.0,882.0,40.0,51.0
376,1150,691,474,1126.0,677.0,48.0,28.0
374,461,605,474,440.0,584.0,43.0,42.0
360,103,454,475,87.0,431.0,32.0,47.0
313,714,621,475,703.0,603.0,23.0,36.0
368,305,833,475,281.0,816.0,48.0,35.0
376,1150,690,475,1126.0,676.0,48.0,29.0
303,1176,563,475,1156.0,545.0,40.0,37.0
258,787,1061,475,768.0,1053.0,39.0,17.0
371,880,917,475,852.0,907.0,57.0,21.0
319,462,907,475,442.0,882.0,40.0,51.0
374,461,602,475,440.0,578.0,42.0,48.0
327,234,661,475,219.0,647.0,30.0,28.0
305,143,1071,475,122.0,1062.0,42.0,18.0
363,733,736,475,722.0,716.0,23.0,41.0
363,733,737,476,722.0,717.0,23.0,41.0
360,101,457,476,85.0,433.0,32.0,48.0
327,236,655,476,219.0,636.0,35.0,39.0
303,1177,562,476,1158.0,543.0,38.0,39.0
371,884,917,476,859.0,907.0,50.0,21.0
258,785,1061,476,766.0,1053.0,39.0,17.0
305,141,1071,476,120.0,1062.0,42.0,18.0
374,461,605,476,440.0,584.0,43.0,42.0
313,715,621,476,704.0,603.0,22.0,36.0
319,462,908,476,442.0,883.0,40.0,50.0
376,1150,691,476,1126.0,677.0,48.0,28.0
368,296,836,476,281.0,821.0,31.0,30.0
368,297,836,477,281.0,821.0,32.0,30.0
376,1150,691,477,1126.0,677.0,48.0,28.0
360,100,460,477,84.0,435.0,33.0,51.0
363,734,738,477,723.0,718.0,22.0,40.0
303,1178,560,477,1160.0,541.0,36.0,39.0
258,783,1061,477,764.0,1053.0,39.0,17.0
313,714,620,477,703.0,603.0,22.0,34.0
371,884,917,477,859.0,907.0,50.0,21.0
327,233,661,477,219.0,647.0,29.0,28.0
374,461,602,477,440.0,579.0,42.0,47.0
319,462,908,477,442.0,883.0,40.0,50.0
305,139,1071,477,118.0,1062.0,43.0,18.0
363,734,738,478,724.0,719.0,21.0,39.0
327,233,661,478,219.0,647.0,29.0,28.0
374,460,603,478,440.0,582.0,41.0,43.0
376,1149,691,478,1125.0,677.0,49.0,29.0
313,714,621,478,703.0,603.0,22.0,36.0
258,783,1062,478,761.0,1053.0,44.0,18.0
360,99,462,478,83.0,438.0,32.0,49.0
371,883,917,478,858.0,907.0,51.0,21.0
305,138,1071,478,117.0,1063.0,43.0,17.0
368,301,836,478,281.0,821.0,41.0,30.0
303,1179,559,478,1163.0,541.0,33.0,36.0
258,781,1062,479,760.0,1054.0,43.0,17.0
374,460,602,479,440.0,580.0,41.0,45.0
371,885,918,479,861.0,908.0,48.0,20.0
305,137,1071,479,115.0,1063.0,44.0,17.0
303,1180,558,479,1163.0,540.0,34.0,37.0
376,1150,691,479,1126.0,676.0,48.0,30.0
360,97,470,479,82.0,439.0,31.0,63.0
327,233,661,479,219.0,647.0,29.0,28.0
313,714,621,479,702.0,602.0,24.0,39.0
368,301,836,479,281.0,821.0,41.0,30.0
363,734,738,479,723.0,719.0,22.0,38.0
371,885,918,480,862.0,908.0,46.0,20.0
376,1150,691,480,1126.0,676.0,48.0,30.0
305,136,1071,480,114.0,1063.0,44.0,17.0
258,781,1062,480,760.0,1053.0,43.0,18.0
360,95,475,480,81.0,444.0,29.0,62.0
374,519,608,480,494.0,590.0,51.0,37.0
368,305,836,480,281.0,821.0,49.0,30.0
363,733,737,480,722.0,719.0,23.0,37.0
327,234,661,480,221.0,647.0,26.0,28.0
303,1181,557,480,1165.0,540.0,33.0,35.0
313,713,621,480,701.0,602.0,25.0,38.0
376,1150,691,481,1126.0,676.0,48.0,30.0
363,734,739,481,723.0,722.0,22.0,34.0
303,1182,557,481,1167.0,542.0,30.0,31.0
258,780,1062,481,760.0,1054.0,41.0,17.0
368,305,835,481,281.0,821.0,49.0,29.0
305,134,1071,481,112.0,1063.0,45.0,17.0
360,92,471,481,79.0,445.0,27.0,52.0
371,884,917,481,862.0,908.0,45.0,19.0
313,713,623,481,701.0,607.0,24.0,32.0
374,461,602,481,440.0,580.0,43.0,45.0
327,293,622,481,276.0,608.0,34.0,28.0
374,519,608,482,493.0,591.0,53.0,34.0
376,1150,691,482,1126.0,676.0,48.0,30.0
363,734,739,482,723.0,722.0,22.0,34.0
258,780,1062,482,760.0,1054.0,40.0,17.0
305,134,1071,482,112.0,1063.0,44.0,17.0
360,92,475,482,78.0,449.0,28.0,52.0
368,305,835,482,281.0,821.0,49.0,29.0
371,884,917,482,862.0,908.0,45.0,19.0
313,714,622,482,704.0,605.0,21.0,34.0
303,1183,556,482,1170.0,542.0,26.0,28.0
360,90,478,483,77.0,453.0,27.0,51.0
374,520,604,483,494.0,584.0,53.0,40.0
313,713,619,483,703.0,601.0,21.0,37.0
376,1150,691,483,1127.0,677.0,47.0,29.0
371,883,917,483,861.0,907.0,45.0,21.0
258,778,1062,483,759.0,1053.0,39.0,18.0
305,130,1072,483,106.0,1064.0,49.0,16.0
363,733,739,483,722.0,723.0,22.0,33.0
368,305,836,483,281.0,822.0,48.0,28.0
374,517,606,484,495.0,589.0,45.0,35.0
376,1150,691,484,1127.0,677.0,47.0,29.0
305,129,1072,484,107.0,1064.0,45.0,16.0
360,89,482,484,75.0,455.0,28.0,54.0
258,777,1062,484,758.0,1054.0,39.0,17.0
368,305,835,484,281.0,822.0,48.0,27.0
313,714,621,484,703.0,604.0,22.0,34.0
371,883,918,484,862.0,908.0,43.0,20.0
363,732,740,484,722.0,724.0,20.0,32.0
368,302,835,485,281.0,822.0,42.0,27.0
376,1150,691,485,1127.0,677.0,47.0,29.0
305,126,1072,485,102.0,1065.0,48.0,15.0
360,88,485,485,75.0,459.0,26.0,53.0
371,882,918,485,860.0,908.0,45.0,20.0
363,732,740,485,722.0,725.0,20.0,31.0
313,713,622,485,703.0,607.0,21.0,30.0
374,520,603,485,495.0,583.0,50.0,41.0
360,86,488,486,73.0,461.0,27.0,54.0
305,124,1072,486,99.0,1064.0,51.0,16.0
313,714,622,486,703.0,607.0,22.0,31.0
368,288,684,486,275.0,669.0,26.0,30.0
374,518,606,486,496.0,589.0,44.0,35.0
376,1149,691,486,1126.0,676.0,47.0,30.0
371,882,918,486,861.0,908.0,43.0,20.0
360,85,492,487,72.0,466.0,27.0,53.0
313,714,622,487,704.0,607.0,20.0,31.0
376,1149,691,487,1126.0,677.0,47.0,28.0
371,882,917,487,861.0,907.0,43.0,21.0
305,121,1072,487,95.0,1065.0,53.0,15.0
374,520,606,487,496.0,588.0,49.0,36.0
374,459,602,488,440.0,580.0,38.0,45.0
360,83,496,488,70.0,470.0,27.0,53.0
371,882,918,488,861.0,908.0,43.0,20.0
305,123,1072,488,101.0,1065.0,45.0,15.0
376,1148,692,488,1125.0,679.0,47.0,26.0
313,715,622,488,704.0,607.0,22.0,30.0
376,1148,692,489,1125.0,679.0,47.0,26.0
371,881,918,489,859.0,908.0,45.0,20.0
374,521,605,489,497.0,587.0,48.0,37.0
360,82,500,489,69.0,474.0,27.0,52.0
305,122,1072,489,100.0,1065.0,44.0,15.0
313,714,622,489,704.0,607.0,21.0,30.0
360,81,504,490,67.0,477.0,28.0,55.0
305,120,1072,490,98.0,1065.0,44.0,15.0
374,519,606,490,497.0,587.0,45.0,38.0
371,875,917,490,848.0,908.0,55.0,19.0
313,715,622,490,704.0,607.0,22.0,30.0
376,1147,692,490,1123.0,680.0,48.0,25.0
305,222,1044,491,194.0,1032.0,56.0,25.0
374,520,605,491,498.0,587.0,44.0,37.0
371,880,917,491,858.0,907.0,44.0,20.0
360,79,513,491,65.0,481.0,28.0,64.0
313,715,622,491,704.0,607.0,22.0,31.0
376,1146,692,491,1122.0,681.0,48.0,23.0
